customer_id,plan_type,package_start_date,last_payment_date,monthly_bill,data_usage_gb,avg_call_minutes,complaints,tenure_months
101727,Prepaid,4/27/2019,4/27/2020,5679.45075,53.43993062,1507.875618,3,69
101728,Prepaid,2/19/2022,3/10/2023,1252.534962,112.4658063,129.7374371,0,34
101729,Prepaid,3/30/2019,12/27/2019,5759.483222,94.01407635,499.8272353,2,70
101730,Postpaid,10/26/2020,1/27/2021,2240.225514,23.48472694,311.718359,0,50
101731,Prepaid,10/17/2020,8/11/2021,6211.638433,96.52966786,592.7614659,3,51
101732,Prepaid,2/2/2020,3/3/2021,5688.837506,85.06550791,1183.867238,2,59
101733,Postpaid,11/15/2021,1/22/2022,4000.02364,39.51183459,2286.651465,0,38
101734,Prepaid,6/6/2022,10/24/2022,5871.272949,126.2764832,2388.832001,2,31
101735,Prepaid,8/5/2021,8/21/2022,4996.493362,98.84071512,1103.452554,0,41
101736,Postpaid,8/14/2021,10/9/2021,1765.309125,107.1390627,132.5209897,2,41
101737,Postpaid,1/9/2021,2/28/2021,5782.340766,34.89143988,1330.117619,1,48
101738,Prepaid,12/16/2022,9/15/2023,1862.412151,26.88602975,1822.998463,1,24
101739,Prepaid,5/7/2020,1/26/2021,3803.794093,98.66892367,1002.25185,0,56
101740,Prepaid,1/13/2023,11/19/2023,3817.093988,122.0598613,263.0649465,1,23
101741,Postpaid,3/15/2022,1/21/2023,5917.34024,49.39940061,1088.357126,0,34
101742,Prepaid,9/14/2020,7/22/2021,2265.046196,150.4055091,731.5030933,2,52
101743,Prepaid,5/8/2021,4/16/2022,1497.137479,52.4112492,1309.677157,1,44
101744,Prepaid,5/20/2022,9/25/2022,3248.984453,38.19944155,740.9976822,3,31
101745,Prepaid,7/7/2021,11/19/2021,4039.469611,5.606636719,652.3578928,1,42
101746,Postpaid,8/16/2022,8/15/2023,3772.353081,96.8130976,1480.327282,1,28
101747,Prepaid,9/27/2019,9/29/2020,5601.995428,110.5478358,584.8057293,0,64
101748,Prepaid,3/13/2020,4/5/2020,6799.164111,194.3566797,439.6594536,0,58
101749,Prepaid,9/25/2019,9/22/2020,1866.128263,66.00320028,1638.270068,2,64
101750,Prepaid,2/6/2023,4/24/2023,1877.381001,163.646963,1643.803495,2,23
101751,Postpaid,8/11/2021,1/30/2022,1007.504666,110.9082215,2373.436171,2,41
101752,Postpaid,9/30/2021,5/15/2022,4434.152625,2.075326185,196.3339058,1,39
101753,Prepaid,1/14/2023,9/8/2023,5555.236286,37.9368678,1330.737506,1,23
101754,Postpaid,1/22/2023,5/28/2023,3567.502977,143.5130494,1489.154897,1,23
101755,Prepaid,1/11/2019,6/7/2019,1306.645078,60.98963448,475.374178,1,72
101756,Postpaid,4/1/2022,5/6/2022,3071.591931,152.4290755,1513.870115,0,33
101757,Prepaid,10/24/2022,8/18/2023,3928.867734,67.01314267,1287.436726,2,26
101758,Postpaid,4/20/2020,11/26/2020,981.2008887,43.87730024,147.0317975,0,57
101759,Prepaid,8/15/2021,10/12/2021,2716.491487,3.884961091,494.6443461,1,41
101760,Postpaid,12/29/2019,11/10/2020,4034.15926,112.5848349,429.8580829,3,61
101761,Prepaid,12/8/2021,12/21/2021,1625.615176,73.08753408,1078.411053,2,37
101762,Prepaid,12/7/2019,8/9/2020,2122.979859,24.84511396,1311.505977,2,61
101763,Prepaid,7/10/2019,8/17/2019,5668.533563,32.02806709,267.6304272,2,66
101764,Postpaid,1/29/2023,5/25/2023,5184.729292,94.21436981,252.9812095,0,23
101765,Postpaid,9/19/2021,6/17/2022,1127.389589,151.302121,1994.761851,4,40
101766,Postpaid,7/1/2020,9/30/2020,3702.156029,133.4882526,1373.534442,2,54
101767,Prepaid,12/8/2022,1/7/2024,1713.743967,32.70454576,415.2122777,0,25
101768,Postpaid,1/20/2022,8/16/2022,2278.193907,72.74060289,325.7782406,0,35
101769,Prepaid,3/2/2022,3/3/2023,3234.610363,28.66910233,951.1715955,2,34
101770,Prepaid,5/30/2021,10/29/2021,1610.135927,9.308479193,1993.121155,2,43
101771,Postpaid,8/17/2021,6/15/2022,1941.212221,148.2924441,1053.960664,3,41
101772,Postpaid,1/15/2019,6/19/2019,6493.455683,26.93185819,420.3081451,5,72
101773,Prepaid,5/10/2019,12/31/2019,7857.154067,46.52337812,140.9171137,2,68
101774,Prepaid,1/20/2019,12/14/2019,3532.125391,60.51331814,691.4974914,1,72
101775,Postpaid,3/14/2022,4/27/2022,5414.481563,139.4773909,873.0960816,7,34
101776,Prepaid,9/15/2022,2/25/2023,2013.73648,158.9685991,1641.72368,4,27
101777,Prepaid,6/16/2019,8/27/2019,1505.043392,117.4058538,198.6031091,1,67
101778,Prepaid,2/7/2019,9/27/2019,7253.099356,115.7034995,645.5713077,0,71
101779,Prepaid,11/7/2020,1/14/2021,2768.87619,101.79991,1896.900921,0,50
101780,Prepaid,5/17/2020,6/6/2020,1619.528988,150.1062177,929.8873882,2,56
101781,Prepaid,7/19/2022,4/15/2023,2908.101057,86.84072407,1403.033478,0,29
101782,Prepaid,11/12/2021,9/29/2022,4007.135072,68.16049383,85.95487656,2,38
101783,Prepaid,11/18/2022,3/21/2023,8172.139289,2.437326497,669.4064012,0,25
101784,Postpaid,1/6/2019,1/15/2020,2766.073218,53.22635457,1789.033399,0,72
101785,Prepaid,7/19/2020,4/20/2021,4072.097611,30.07827198,386.7785899,2,54
101786,Postpaid,6/30/2021,8/18/2021,1799.214964,27.41970116,2387.144205,4,42
101787,Prepaid,12/9/2020,7/14/2021,3545.732031,43.337141,637.5458433,1,49
101788,Prepaid,10/4/2021,11/24/2021,6781.830192,58.10910624,432.7414959,2,39
101789,Prepaid,12/16/2022,9/15/2023,1821.861015,24.25159298,1586.898963,2,24
101790,Prepaid,1/31/2020,3/22/2020,6130.224891,143.4947166,1492.869677,1,59
101791,Postpaid,3/6/2019,11/9/2019,4456.82794,115.6648839,1068.190609,2,70
101792,Prepaid,12/17/2021,4/22/2022,4703.93287,115.7642574,871.3796492,3,37
101793,Prepaid,12/30/2022,11/17/2023,2867.313268,124.2319057,1425.805628,1,24
101794,Prepaid,3/20/2020,5/1/2020,4981.691993,21.26015004,830.1790696,2,58
101795,Prepaid,12/16/2022,3/14/2023,4410.256227,29.93575752,305.6379433,4,24
101796,Prepaid,6/29/2022,12/17/2022,7078.327122,92.4703799,1107.958364,2,30
101797,Prepaid,10/28/2022,9/13/2023,3525.416332,193.8280335,1362.201406,0,26
101798,Prepaid,5/31/2020,8/16/2020,1137.602827,37.42971225,1090.12337,0,55
101799,Prepaid,11/30/2019,9/5/2020,5082.658917,111.707962,1180.681074,3,61
101800,Postpaid,8/2/2019,8/31/2019,5432.806547,161.7691724,798.1874611,1,65
101801,Postpaid,8/19/2019,2/2/2020,7821.934398,70.81703179,885.0585823,4,65
101802,Prepaid,3/22/2021,1/15/2022,1710.857227,31.68216852,1707.597567,0,46
101803,Prepaid,3/4/2022,11/18/2022,2330.874898,67.82361672,114.8950391,0,34
101804,Prepaid,1/5/2020,8/17/2020,4974.642059,48.20530326,991.3677285,4,60
101805,Postpaid,4/9/2019,5/13/2019,4246.786063,155.7591482,575.9415833,0,69
101806,Prepaid,12/14/2020,9/13/2021,3610.061475,100.9986594,2009.298182,1,49
101807,Prepaid,5/25/2020,11/27/2020,4145.477532,2.800207881,64.5265449,3,56
101808,Postpaid,7/17/2019,7/22/2020,4367.374843,161.5851083,1262.17191,1,66
101809,Postpaid,12/1/2022,9/5/2023,3129.87503,53.47884641,1222.15122,1,25
101810,Postpaid,10/17/2021,12/25/2021,2755.259925,59.87429915,734.2431809,1,39
101811,Postpaid,1/29/2023,5/25/2023,5361.880269,125.8939804,130.9528817,0,23
101812,Prepaid,5/17/2020,6/6/2020,1509.570344,101.9737943,853.2644253,2,56
101813,Postpaid,9/25/2020,12/7/2020,1998.797452,11.96084558,2023.941966,4,51
101814,Postpaid,3/26/2022,9/15/2022,2143.592433,137.3373252,265.1517022,5,33
101815,Prepaid,10/3/2022,8/13/2023,1447.715271,36.69830933,235.505907,3,27
101816,Prepaid,6/16/2021,4/23/2022,6686.240881,104.6548187,852.0327428,1,43
101817,Postpaid,6/9/2019,6/25/2019,1451.308125,42.07154036,680.7729016,1,67
101818,Prepaid,5/23/2022,12/20/2022,3481.962623,76.32500702,95.32423435,1,31
101819,Prepaid,11/11/2019,2/18/2020,2929.29332,39.47757512,1154.18113,0,62
101820,Prepaid,8/4/2022,2/6/2023,828.2032251,15.46085851,1002.538396,2,29
101821,Postpaid,10/24/2022,11/3/2023,2740.065375,151.205507,1111.877313,3,26
101822,Prepaid,2/1/2020,10/18/2020,6815.613752,138.3074096,768.4890408,0,59
101823,Postpaid,1/12/2021,3/15/2021,2781.533177,87.91871175,853.9699187,1,48
101824,Postpaid,8/29/2021,12/6/2021,1133.265275,69.76856204,2004.937171,3,40
101825,Postpaid,5/22/2021,6/27/2021,4758.006748,112.6082563,867.9652156,0,44
101826,Postpaid,9/30/2021,5/15/2022,3732.71504,3.070939086,247.1285866,0,39
101827,Prepaid,7/3/2019,7/25/2020,1505.54251,56.98309799,1398.571588,3,66
101828,Postpaid,4/20/2021,4/6/2022,2061.52274,49.7542084,1189.668314,0,45
101829,Prepaid,2/23/2022,2/7/2023,6036.007821,4.306701263,248.645953,3,34
101830,Postpaid,4/6/2022,9/20/2022,2557.796651,133.1111275,1170.300405,1,33
101831,Prepaid,12/4/2022,2/28/2023,2886.916306,91.42149212,354.2984078,0,25
101832,Postpaid,11/18/2021,4/12/2022,7286.843088,91.28034815,2132.108857,0,38
101833,Postpaid,6/18/2021,5/19/2022,6345.47157,59.2090021,1758.4179,1,43
101834,Prepaid,1/28/2020,2/26/2020,4090.388139,97.07743324,531.0086209,1,60
101835,Postpaid,2/17/2019,9/12/2019,4880.62056,111.8234925,1749.641911,0,71
101836,Prepaid,10/5/2022,7/10/2023,5680.80777,117.4179295,1574.227283,0,27
101837,Prepaid,7/6/2019,11/3/2019,6076.797551,158.7946028,71.31859632,1,66
101838,Prepaid,8/18/2020,6/8/2021,2006.454191,25.32126972,1114.860412,0,53
101839,Postpaid,2/14/2022,12/21/2022,1768.582264,84.68215793,1042.41007,1,35
101840,Postpaid,11/27/2020,2/25/2021,1424.682131,75.68271528,1263.519948,3,49
101841,Prepaid,5/31/2020,8/16/2020,825.1783915,49.01582805,1084.577731,1,55
101842,Prepaid,4/8/2021,6/28/2021,5838.326027,95.66091258,1530.767479,2,45
101843,Postpaid,7/1/2021,4/17/2022,4224.735847,44.89590666,580.1872568,1,42
101844,Postpaid,4/1/2019,1/8/2020,1587.313161,87.86900146,362.305583,1,70
101845,Prepaid,12/14/2020,1/9/2022,2050.837386,46.82574864,195.3010996,4,49
101846,Prepaid,2/3/2019,9/20/2019,1289.616001,18.25863568,91.29540965,3,71
101847,Postpaid,9/27/2022,9/1/2023,1483.640593,98.72764938,301.8753185,1,27
101848,Prepaid,12/31/2022,3/23/2023,5324.630469,65.34474752,1015.433453,1,24
101849,Prepaid,5/7/2019,6/21/2019,5445.74895,86.36973562,1263.42053,2,68
101850,Prepaid,9/12/2022,9/5/2023,2940.05222,15.27793165,312.0681718,0,28
101851,Prepaid,4/21/2019,12/18/2019,1497.626763,36.17429322,1869.422665,1,69
101852,Prepaid,6/10/2022,10/31/2022,7326.372204,65.68946944,1275.808954,0,31
101853,Prepaid,5/25/2019,6/11/2020,6728.452961,119.2325001,1290.264454,0,68
101854,Postpaid,1/31/2021,12/10/2021,1451.367949,51.26827546,164.7503545,6,47
101855,Prepaid,4/2/2021,10/6/2021,1042.138328,3.530735913,955.3906976,0,45
101856,Postpaid,9/16/2020,4/19/2021,3371.9876,29.61597201,2198.60706,2,52
101857,Prepaid,3/4/2019,8/7/2019,2998.883548,129.428396,272.9879586,2,71
101858,Postpaid,8/14/2022,3/28/2023,1619.750247,169.6296965,850.6528709,0,29
101859,Prepaid,11/17/2022,12/23/2022,2198.322545,8.941329869,1603.475343,1,25
101860,Postpaid,11/18/2021,4/12/2022,5952.578648,108.0615518,1616.996203,2,38
101861,Postpaid,10/9/2021,9/6/2022,3078.949001,160.0975723,1642.921663,0,39
101862,Postpaid,1/28/2021,5/15/2021,1620.537351,9.140242109,1067.050504,2,47
101863,Prepaid,6/6/2022,9/3/2022,3008.828254,55.96435738,621.8284244,2,31
101864,Prepaid,12/4/2019,2/10/2020,2034.856355,78.42019242,1256.382856,6,61
101865,Postpaid,12/5/2022,5/15/2023,5456.174804,158.4393376,1164.235519,0,25
101866,Postpaid,2/17/2020,1/17/2021,4454.942681,93.54681033,1792.674909,2,59
101867,Postpaid,9/19/2020,12/17/2020,2935.056537,119.661011,1037.183413,1,52
101868,Postpaid,11/18/2021,4/12/2022,5481.505136,116.2945182,1051.681146,1,38
101869,Prepaid,5/23/2022,2/18/2023,2853.302281,98.16444512,728.8033181,0,31
101870,Postpaid,7/8/2021,4/22/2022,5129.667776,110.9235169,325.1763229,1,42
101871,Prepaid,5/25/2020,11/27/2020,3712.983931,2.92284749,55.2051735,3,56
101872,Postpaid,1/21/2021,4/24/2021,1265.43981,12.76846741,1620.260147,4,48
101873,Postpaid,11/26/2021,1/8/2022,1394.080505,90.5115526,627.7266562,1,37
101874,Postpaid,11/12/2022,11/27/2023,1445.735337,120.4665922,813.2040692,1,26
101875,Prepaid,5/14/2020,12/8/2020,6043.511079,7.614635824,557.3612776,1,56
101876,Postpaid,3/10/2021,8/25/2021,1362.173512,30.01495593,840.0458437,2,46
101877,Postpaid,3/19/2020,12/12/2020,3391.845592,46.21451691,694.17414,0,58
101878,Postpaid,1/28/2021,5/15/2021,1856.73545,7.578188378,850.5407204,3,47
101879,Prepaid,12/9/2022,12/6/2023,5788.964096,127.8365705,454.584154,2,25
101880,Prepaid,11/6/2020,6/25/2021,2247.04915,118.5763793,2494.714936,2,50
101881,Prepaid,6/6/2022,10/24/2022,5359.465406,122.2527332,1798.865149,0,31
101882,Prepaid,3/27/2019,4/10/2019,4428.739673,114.2240329,196.4065483,0,70
101883,Prepaid,12/2/2019,12/1/2020,1470.028014,83.01707852,142.8996092,0,61
101884,Prepaid,9/21/2019,10/5/2019,3788.992965,15.70019807,840.1150595,2,64
101885,Prepaid,1/18/2021,5/27/2021,2088.536191,119.4396375,1311.526415,1,48
101886,Prepaid,6/10/2021,3/2/2022,7857.859963,117.061422,1170.71842,2,43
101887,Postpaid,4/15/2019,8/21/2019,2375.343201,55.25706282,149.2679668,2,69
101888,Postpaid,12/22/2022,10/13/2023,2319.1472,88.78184441,759.6059751,1,24
101889,Postpaid,4/28/2019,12/6/2019,5388.85643,12.31774548,882.054783,2,69
101890,Prepaid,6/4/2019,6/23/2020,4193.846732,17.65489329,757.3639427,0,67
101891,Prepaid,2/15/2021,7/15/2021,6715.327745,133.3586268,1784.861487,1,47
101892,Prepaid,4/30/2022,5/20/2023,5337.085196,110.6884705,1014.374565,3,32
101893,Postpaid,3/4/2021,8/3/2021,1813.281027,85.54722284,1070.003277,4,46
101894,Prepaid,11/6/2020,11/10/2021,2957.782689,55.83199759,988.7389671,1,50
101895,Postpaid,12/1/2022,9/5/2023,2179.608128,57.36544,978.2736778,3,25
101896,Prepaid,3/4/2019,8/7/2019,3815.724213,107.7217729,377.173016,2,71
101897,Postpaid,4/24/2022,5/20/2023,6635.040792,90.57372398,1637.04754,2,32
101898,Prepaid,10/7/2019,6/23/2020,4204.080587,155.5007723,190.4120655,1,63
101899,Prepaid,2/23/2020,5/20/2020,4004.391512,11.58096447,647.5415563,3,59
101900,Prepaid,12/14/2020,1/9/2022,1727.908285,60.59765741,179.0328686,3,49
101901,Postpaid,1/10/2021,12/14/2021,5068.649792,89.04288168,1406.378381,2,48
101902,Prepaid,2/17/2022,1/10/2023,1849.537583,127.5466446,1163.07545,1,34
101903,Prepaid,8/4/2021,10/28/2021,3087.780882,146.859859,1396.681071,1,41
101904,Prepaid,11/16/2022,2/19/2023,1694.298097,10.23196332,1932.910524,2,25
101905,Postpaid,2/10/2022,9/26/2022,2189.456732,92.28594811,435.7571627,1,35
101906,Prepaid,9/25/2020,8/3/2021,5811.553991,120.6307363,926.2819412,3,51
101907,Prepaid,9/27/2020,10/9/2020,4179.50145,103.7936955,832.9467368,0,51
101908,Prepaid,12/17/2021,4/22/2022,6758.844075,146.7016437,967.1230146,4,37
101909,Prepaid,6/7/2022,6/28/2022,1547.295545,8.755684962,587.1490647,0,31
101910,Prepaid,11/12/2019,10/13/2020,7000.57177,38.77690821,2202.663897,0,62
101911,Postpaid,12/16/2019,12/26/2019,1845.295445,90.62605144,1127.695822,0,61
101912,Prepaid,5/20/2019,9/23/2019,5472.540834,122.3059995,1766.37765,0,68
101913,Prepaid,3/20/2020,4/13/2020,1777.085592,98.61155248,651.0189585,1,58
101914,Prepaid,11/22/2020,1/23/2021,1419.414091,35.70360492,1632.70071,2,50
101915,Prepaid,11/5/2021,5/14/2022,2920.530855,86.07123734,1227.926085,2,38
101916,Postpaid,1/21/2021,9/19/2021,3647.046043,86.18864543,573.0046901,0,48
101917,Prepaid,4/21/2020,8/16/2020,4718.098984,161.874878,1353.945813,4,57
101918,Prepaid,10/29/2021,11/22/2021,4320.608057,136.1556013,355.6423555,2,38
101919,Postpaid,10/16/2019,12/13/2019,1314.932545,21.26789212,2139.806579,1,63
101920,Prepaid,5/6/2020,3/31/2021,4673.182569,70.76023831,1224.023482,2,56
101921,Prepaid,7/10/2019,8/17/2019,5184.893317,27.94816615,131.4414826,3,66
101922,Prepaid,10/30/2022,9/19/2023,1332.089813,127.1060117,1090.986769,2,26
101923,Postpaid,2/23/2019,3/16/2019,3550.483926,159.0805759,740.1982284,1,71
101924,Prepaid,6/10/2021,3/2/2022,6860.954847,81.48797042,1634.338143,3,43
101925,Postpaid,7/17/2019,7/22/2020,5040.699381,116.6487472,1360.225638,0,66
101926,Prepaid,3/12/2022,8/21/2022,5465.510845,100.5830788,137.2418926,0,34
101927,Prepaid,2/29/2020,12/21/2020,2066.765047,5.033198693,1509.896121,3,58
101928,Postpaid,3/1/2021,6/16/2021,4734.113424,112.4596037,1617.81417,1,46
101929,Prepaid,12/17/2020,7/27/2021,2089.055512,101.4933656,471.0006403,0,49
101930,Prepaid,2/3/2022,10/2/2022,4959.256675,59.70144382,105.9800869,1,35
101931,Postpaid,10/7/2020,1/13/2021,6180.927315,57.19639564,1744.471035,0,51
101932,Prepaid,12/9/2020,5/17/2021,2825.648607,120.7391946,1252.941947,2,49
101933,Prepaid,12/17/2021,4/28/2022,3317.675719,10.11917379,463.4823752,2,37
101934,Postpaid,8/16/2021,3/17/2022,936.7538334,59.69422558,977.4552706,2,41
101935,Postpaid,1/31/2021,12/10/2021,1336.663813,63.21766865,137.9916472,5,47
101936,Prepaid,9/23/2021,3/27/2022,6998.741242,130.4636788,1068.438313,2,39
101937,Prepaid,8/15/2020,11/28/2020,2859.371185,32.83804878,1932.616088,2,53
101938,Prepaid,6/1/2021,6/17/2021,949.2813686,192.1519067,114.4336949,0,43
101939,Postpaid,11/30/2020,12/23/2021,5846.586558,16.22394365,40.31627774,0,49
101940,Postpaid,6/30/2020,7/24/2020,2885.46873,69.81729667,161.9142321,1,54
101941,Prepaid,3/4/2019,8/7/2019,4435.494031,102.0866444,483.2005884,2,71
101942,Prepaid,10/12/2021,10/18/2022,2195.640044,36.81708471,996.5256296,1,39
101943,Prepaid,4/21/2019,12/18/2019,1678.677801,29.89985266,1743.182938,0,69
101944,Prepaid,4/30/2019,2/2/2020,743.4518055,96.74681019,1038.077674,0,69
101945,Postpaid,2/2/2021,11/20/2021,901.7643106,122.5659255,1375.62074,5,47
101946,Prepaid,11/16/2022,2/19/2023,1482.270264,8.520624872,1398.622256,3,25
101947,Postpaid,12/9/2022,4/26/2023,4325.487133,77.08871082,1268.646819,1,25
101948,Prepaid,3/12/2022,8/21/2022,3991.687528,121.4541998,143.3154831,0,34
101949,Prepaid,2/2/2020,3/3/2021,6498.286917,60.60771331,1139.430931,0,59
101950,Prepaid,4/30/2022,5/20/2023,6265.182638,87.58231627,1696.140992,2,32
101951,Prepaid,9/23/2021,12/13/2021,4246.159906,54.88832402,402.0805261,6,39
101952,Prepaid,4/8/2020,12/19/2020,4620.48293,100.9959985,226.2918145,1,57
101953,Postpaid,8/15/2021,12/17/2021,4418.340955,15.03055984,635.6400056,2,41
101954,Postpaid,1/22/2023,5/28/2023,3805.030572,124.5265034,1382.955897,1,23
101955,Prepaid,11/6/2020,6/25/2021,2716.056122,124.4751056,1545.353001,1,50
101956,Prepaid,11/17/2020,12/1/2021,5095.153085,65.79020317,521.2502548,1,50
101957,Prepaid,12/14/2019,9/25/2020,4305.344409,64.02173292,761.65977,2,61
101958,Postpaid,12/18/2020,1/22/2021,6142.275516,73.38991868,915.6517413,0,49
101959,Postpaid,3/2/2022,8/25/2022,7298.651442,26.09911545,820.3899244,3,34
101960,Prepaid,12/26/2020,10/16/2021,3512.123744,65.6266702,1254.580565,1,48
101961,Postpaid,10/23/2019,2/17/2020,5642.890781,41.96250636,865.8219968,1,63
101962,Prepaid,4/15/2021,4/27/2021,4758.819245,7.541778407,1423.196776,2,45
101963,Prepaid,11/4/2021,11/23/2022,3345.168829,152.6055253,2108.53304,0,38
101964,Postpaid,11/12/2022,11/27/2023,1910.895645,108.168893,822.5098322,1,26
101965,Prepaid,1/20/2019,12/14/2019,5753.906306,99.72983472,564.7488002,1,72
101966,Prepaid,5/22/2021,2/25/2022,2402.712314,11.83095802,452.608743,2,44
101967,Prepaid,7/3/2019,7/25/2020,1957.946029,52.28946527,1145.831379,1,66
101968,Prepaid,2/11/2020,7/16/2020,5764.20676,85.40598324,155.0434783,0,59
101969,Prepaid,3/19/2019,1/28/2020,5619.098243,111.6159504,960.5033476,2,70
101970,Postpaid,12/12/2019,2/1/2020,2433.202879,41.11068576,1065.076421,1,61
101971,Postpaid,3/14/2022,4/27/2022,5440.628694,158.2822432,1636.49072,6,34
101972,Prepaid,5/13/2021,1/21/2022,852.3399004,5.436627368,2147.547437,1,44
101973,Prepaid,2/5/2020,10/14/2020,2948.463639,3.886637617,735.9774809,2,59
101974,Prepaid,6/8/2020,1/27/2021,2163.020336,42.27047661,1517.259391,2,55
101975,Postpaid,5/28/2021,12/1/2021,530.735079,96.91351049,396.7237196,2,43
101976,Postpaid,4/13/2019,12/3/2019,897.2798624,46.32038924,2475.174125,2,69
101977,Postpaid,2/15/2022,7/26/2022,4449.519319,15.03324095,1944.600596,2,35
101978,Postpaid,8/17/2021,6/15/2022,1406.586052,165.4120221,850.2132495,2,41
101979,Prepaid,2/5/2020,10/14/2020,3028.747756,3.827610588,1263.743716,2,59
101980,Postpaid,5/24/2019,1/15/2020,4757.744239,110.4598048,715.3592622,0,68
101981,Prepaid,6/4/2019,6/23/2020,3480.346242,19.5902161,1192.489983,1,67
101982,Prepaid,6/7/2020,11/19/2020,2253.088066,93.68174078,682.1982181,0,55
101983,Postpaid,11/27/2020,2/25/2021,1696.737605,117.0763121,973.8794904,1,49
101984,Prepaid,6/29/2020,8/2/2021,2323.205463,33.25397924,150.031775,0,54
101985,Prepaid,6/21/2019,5/21/2020,5284.486932,13.94639163,644.9114742,1,67
101986,Postpaid,1/15/2019,6/19/2019,5781.626043,21.56679667,668.8482705,3,72
101987,Postpaid,1/14/2022,11/3/2022,6662.487444,137.4691131,859.1307559,1,36
101988,Postpaid,11/15/2021,1/22/2022,3142.527876,45.3479564,1965.138222,2,38
101989,Postpaid,4/22/2021,7/13/2021,1558.418312,95.87871687,980.1199162,2,45
101990,Prepaid,11/18/2022,3/21/2023,5614.966976,3.057841327,681.182653,1,25
101991,Prepaid,6/30/2022,9/24/2022,5020.0121,68.22639318,700.6931531,2,30
101992,Prepaid,10/3/2021,8/18/2022,3718.091371,173.293516,281.462546,0,39
101993,Prepaid,3/24/2021,5/21/2021,3405.011558,20.98578966,1422.21652,0,45
101994,Prepaid,5/20/2019,9/23/2019,4385.518639,129.8471137,1804.525801,0,68
101995,Prepaid,12/7/2021,5/16/2022,3686.541668,82.23655976,2054.241362,0,37
101996,Prepaid,10/23/2019,1/27/2020,2740.800918,191.3403261,1130.301173,3,63
101997,Postpaid,3/31/2019,9/11/2019,5770.347462,140.6486738,804.7311622,0,70
101998,Prepaid,9/6/2019,8/5/2020,5061.568293,100.2591926,845.4801908,1,64
101999,Prepaid,10/23/2020,4/11/2021,2624.857993,100.2182657,231.0332924,3,51
102000,Prepaid,2/3/2022,7/22/2022,6326.96902,50.95961418,727.9405418,2,35
102001,Prepaid,1/28/2021,2/18/2022,4489.091347,68.54347508,1702.679268,0,47
